rec_id,given_name,surname,street_number,address_1,suburb,postcode,state,date_of_birth,age,phone_number,soc_sec_id,blocking_number
rec-1987-org,Karen,Kapua,10,Tampa Dr,Paauilo,90290,az,19770320,23,423 7719847,6412947,5
rec-2778-org,Alisha,Tam,4,Keopua St,Volcano,96747,hi,,33,,8868292,2
rec-1532-org,Hannah,Chock,54,Kipu Pl,Volcano,89121,hi,19660429,,310 5553624,7087889,4
rec-257-org,Alisha,Correia,77,N Kahiwa Pl,Kealakekua,90290,az,,25,423 7175345,,1
rec-2110-org,Alisha,La,43,Kidd St,Hawaiian Acres,96778,az,19710124,35,253 4186690,,0
rec-112-org,Alisha,Chock,3,Hema Pl,Puako,85075,or,19700605,,808 7382893,5804854,8
rec-2622-org,Alisha,Teramoto,48,,,90277,az,19271017,29,253 7786353,,8
rec-14-org,Lee,Tsuda,208,Anapalau Pl,Hanamaulu,85043,hi,20101223,,602 1278283,,6
rec-1927-org,Ridge,Barker,38,Ola Ln,Volcano,96746,az,19960827,32,808 7020652,,2
rec-2508-org,Alisha,Coelho,21,Kalauokalani Way,Wailea,96709,az,19650204,,253 8607147,6152531,5
rec-1057-org,Alisha,Takenaka,369,Anapalau Pl,Volcano,96746,hi,,,423 4674637,8633696,8
rec-1830-org,Alisha,Oshita,25,Kaumaka Pl,Wainaku,85260,hi,19600902,39,,8240532,4
rec-1462-org,Alisha,,127,Anapalau Pl,Volcano,85216,hi,19890812,24,,,3
rec-1417-org,Alisha,,25,Pilikino St,Omao,96778,,19990810,41,602 2050980,,3
rec-2552-org,Alisha,Kainalu,211,Mino'aka,Honokaa,85290,az,19891213,35,310 9369404,,3
rec-400-org,Alisha,Ikeda,21,E Hind Dr,Urban Honolulu,85043,or,19811222,30,310 8510249,,7
rec-48-org,Alisha,Williams,8,Keopua St,Puako,90290,az,20010210,37,253 2783856,,2
rec-1139-org,Alisha,Brown,15,Ihiloa Pl,Honomu,89133,hi,19490725,28,206 3833940,9782987,5
rec-2804-org,Alisha,Stephens,5,Naupaka Pl,Lahaina,89124,,19970808,35,808 4324629,,0
rec-1716-org,Alisha,Owens,2,Mauna Kea-umikoa Trail,Nanakuli,96780,wa,19370430,,423 2719830,1331220,4
rec-510-org,Alisha,Imai,128,,Volcano,85075,,19511120,32,253 7785984,5107070,5
rec-1114-org,Sherry,Yoshino,6,Kilohana St,Hawaiian Ocean View,96746,ny,19701110,10,253 4053761,,6
rec-2477-org,Regan,Owen,366,Ahonui St,Kawela Bay,90220,hi,19860306,,213 0247329,,2
rec-1939-org,Alisha,Chock,16,Noeau St,Paukaa,85030,wa,19750108,25,310 3343372,7870845,2
rec-1686-org,Alisha,Oda,21,Crommelin,Volcano,90222,az,19780407,,423 8512232,,7
rec-2595-org,Ridge,Furtado,3,,Volcano,85041,hi,20001030,,808 7323570,1397277,9
rec-2379-org,Alisha,Tavares,8,Kipu Pl,Volcano,96745,hi,19981101,30,253 9461571,,7
rec-443-org,Morris,Schneider,17,Nohu St,Makakilo,85009,nv,19270809,,423 4664899,4892198,0
rec-2130-org,Alisha,Burgess,24,Nehu Pl,Kealakekua,90290,or,19951001,,602 4953066,,4
rec-2224-org,Alisha,Burns,15,Olohana St,Kahaluu,85075,nv,19850314,31,602 5287961,7283355,3
rec-1195-org,Galen,Chock,36,Ihiloa Pl,Volcano,85075,wa,19681001,,423 1512151,,4
rec-2059-org,Alisha,Holland,2,Country Club Rd,Volcano,85250,hi,19201207,34,808 8236057,,3
rec-515-org,Alisha,Chock,11,Kaumaka Pl,Wahiawa,85228,,20120211,21,602 6450188,3722846,6
rec-97-org,Alisha,Kubo,5,N Kukui St,Kahaluu-Keauhou,85206,hi,19320114,9,808 4477587,,7
rec-1301-org,Alisha,Matsunaga,41,Red Hill Terrace,Puako,96746,wa,19400625,24,808 4850967,3671401,1
rec-356-org,Alisha,La,22,Hema Pl,Maunaloa,96746,,19311223,33,808 9776307,5758133,3
rec-2881-org,Emmett,Hill,270,Anapalau Pl,Kalaeloa,85250,tx,19560313,,480 5118718,,3
rec-1137-org,Alisha,Tomita,3,Ihiloa Pl,Orchidlands Estates,,az,19580205,11,808 6373399,,3
rec-2251-org,Alisha,Akiona,2,Hanakoa Pl,Kailua CDP,96729,ny,20050512,21,253 5191223,,6
rec-125-org,Alberto,Raymond,13,Anapalau Pl,Mahinahina,85075,wa,20120410,27,,,5
rec-2077-org,Alisha,Holland,254,Tampa Dr,Pukalani,89139,,19281201,23,480 2723499,,3
rec-207-org,Alisha,Leung,45,Kokea St,Makawao,89124,az,19351114,31,808 2092121,,1
rec-2608-org,Alisha,Ainakea,42,Ainahou St,Paauilo,85281,hi,,33,808 5008049,,1
rec-619-org,,Hiapo,6,Mana Rd,Volcano,96796,wa,19990321,25,213 5836516,4211534,3
rec-1984-org,Alisha,Hasegawa,59,Republican St,Hilo,85074,az,19750306,29,310 2464211,,5
rec-2680-org,Alisha,Akiona,12,Kipu Pl,Paia,96747,nv,20160908,21,310 7784223,7362129,3
rec-556-org,Alisha,Miyata,22,Ohawai Pl,Tiki Gardens,85237,,,,423 5865130,3041050,6
rec-704-org,Alisha,Burgess,23,Iliahi St,Kahaluu,90290,az,20210604,37,310 6846057,4898542,2
rec-139-org,Alisha,Yamanaka,349,Metcalf St,Maunawili,85216,az,19221028,13,480 8300920,3220199,3
rec-1553-org,Alisha,La,32,Homelani Pl,Mauna Loa Estates,85224,nv,19860122,27,253 2039935,9010892,9
rec-1026-org,Alisha,Kato,14,University Ave,Waimanalo,96746,az,19540624,21,310 5396596,,9
rec-1130-org,Alisha,Scott,4,Smith Rd,Waiohinu,96770,hi,19560531,30,423 3367110,,1
rec-168-org,Alisha,Akiona,58,Iako Pl,Mauna Loa Estates,85250,or,19651028,26,808 8384493,8591937,5
rec-116-org,Alisha,Ainakea,40,Hunnewell Pl,Volcano,90290,nv,20071019,26,206 0599863,5673125,0
rec-1802-org,Alisha,Bolosan,5,Maunaihi Pl,Volcano,92780,az,19840313,36,423 3550333,1254596,4
rec-2242-org,Terrence,Kealakekua,,Govt Main Rd,East Kapolei,85002,,19530426,28,808 2706386,3135984,8
rec-2715-org,Alisha,Chock,32,Paine Cir,Makena,85075,az,19870126,,,5879441,7
rec-892-org,Sakae,Kobashigawa,14,Kahili St,Kalaheo,96789,az,,31,253 2228613,4924723,9
rec-2112-org,Alisha,Takemoto,8,Punihi St,Pakala Village,96745,or,19680903,31,808 5505608,9796600,1
rec-1398-org,Brittany,Tsuda,61,Hoa St,Kaumakani,85075,az,19220207,32,480 5159024,2480071,6
rec-1917-org,Regan,La,3,Anapalau Pl,Volcano,96751,nv,19310921,31,808 7510725,5671109,1
rec-778-org,Alisha,Chock,17,Noeau St,Kailua,85002,az,19260716,35,310 9054743,,3
rec-2414-org,Alisha,Shin,56,Plumbago Ct,Olowalu,96717,nv,19980808,,808 4203095,9927125,3
rec-1171-org,Alisha,La,47,Anapalau Pl,Olinda,85079,hi,19770621,9,253 6613440,3153559,7
rec-2957-org,Alisha,Takemoto,15,Helemano St,Ewa Villages,85250,or,19450722,39,423 8525766,,8
rec-221-org,Alisha,Kalani,2,Anapalau Pl,Fern Acres,85248,az,20000215,,206 8445489,7269206,2
rec-2676-org,Alisha,Matthews,20,Amelia St,Kealakekua,85224,hi,20080728,33,480 1205765,2199647,0
rec-1491-org,Alisha,Obrien,53,Akeakamai St,Kealakekua,85002,wa,,26,213 6733470,5866248,5
rec-2691-org,Alisha,Tanji,60,Waiomao Rd,Hawi,85064,hi,19901025,39,602 4649706,9625644,6
rec-69-org,Alisha,Takemoto,69,Kailua,Kapalua,85043,wa,19250317,28,206 9498500,9186252,6
rec-681-org,Alisha,Wena,29,Kaumaka Pl,Volcano,85043,nv,19890126,,808 4411806,5399108,2
rec-1335-org,Alisha,Mori,7,Anapalau Pl,Tiki Gardens,85043,hi,19980205,33,213 2544416,5812823,6
rec-1283-org,Alisha,Hori,158,,Volcano,85247,wa,19761008,43,253 9459125,2401262,6
rec-1488-org,Alisha,Rego,46,Panui St,Volcano,96746,az,19700529,19,253 0995326,,6
rec-2979-org,Hannah,Jenkins,471,Naupaka Pl,Helemano,85250,hi,20070417,12,213 2601357,,8
rec-2194-org,Alisha,Padilla,3,Anapalau Pl,Fern Acres,85290,az,19911026,,,,8
rec-537-org,Esperanza,Barker,45,Pineapple Pl,Makaha,89185,tx,19510323,26,480 1509817,,5
rec-31-org,Kaylah,Hill,16,Kaumoku St,Puhi,85043,az,19200812,35,808 8159881,,1
rec-1458-org,Yvette,Mana'o,4,Akana,Waiohinu,96746,az,19321104,20,253 4257771,3031852,9
rec-396-org,Hannah,Holland,96,Meanui Way,Kihei,96746,wa,19720430,30,213 4987135,,6
rec-1200-org,Alisha,Stephens,16,Au Moku Pl,Kapalua,85263,az,19830626,23,480 6198576,7225586,2
rec-2607-org,Alisha,Yoon,348,Kipu Pl,Kahaluu,89124,tx,19991015,30,602 4102563,,0
rec-1998-org,Alisha,Tanigawa,43,Wakine Pl,Pakala Village,96789,az,19991124,22,808 5214984,3997591,3
rec-1689-org,Alisha,Nonaka,31,One'ele Rd,Kalaeloa,90241,hi,19320521,28,480 5042042,,5
rec-172-org,,Sanchez,2,Alakoko St,Keokea,85224,az,19860225,24,310 2676452,7445012,6
rec-610-org,Ron,Mendes,13,Naupaka Pl,Helemano,96745,az,19590125,,206 9581054,,0
rec-1188-org,Alisha,Shimada,74,Hunnewell Pl,Volcano,92704,az,,25,808 3926706,,0
rec-1533-org,Alisha,Akau,63,Hulakui Dr,Puako,85079,,19751114,,423 7664778,,7
rec-480-org,Ridge,Yamanaka,52,Olapa St,Naalehu,85260,az,19940312,32,480 4869399,,4
rec-1621-org,Randall,Watson,117,O'malley Blvd,Volcano,85260,az,19261025,21,480 3535690,2876925,5
rec-646-org,Haylie,Chock,8,Kulekule Pl,Kekaha,96722,az,19700429,21,206 9037693,,3
rec-282-org,Alisha,Kawabata,48,Keoki Pl,Tiki Gardens,85075,hi,19461217,26,480 3534838,,4
rec-1648-org,Ridge,Hill,32,Kaumoku St,Pakala Village,85069,nv,20060711,26,213 7799154,,6
rec-2986-org,Carmela,McKeague,72,Ala Kapuna St,Puako,89121,,19840915,27,808 3652235,9271552,6
rec-624-org,Alisha,Uehara,25,Monte St,Lawai,96746,,19870902,21,808 1830000,,8
rec-598-org,Alisha,Holland,6,E Hind Dr,Kapolei,85069,wa,19811116,11,310 8763559,,5
rec-1478-org,Alisha,Chock,46,Halemaumau Pl,Honomu,96746,,,33,602 2036446,,2
rec-102-org,Alisha,Ku`u Hoaloha `Oi,47,Nenue St,Volcano,85043,,20140929,26,423 8527693,1509682,5
rec-2076-org,Alisha,Silva,250,Hoonanea St,Volcano,90274,az,19480513,34,480 6776478,8288736,3
rec-298-org,Alisha,Higa,104,Uweki Rd,Makawao,85010,,19590425,30,602 5772953,,3
rec-2128-org,Alisha,Holland,61,Kou Haole Loop,Maunawili,90220,hi,19560218,11,213 2568960,1562994,1
rec-1583-org,Alisha,Felipe,5,Oswald St,Volcano,89154,hi,19501229,34,480 9598777,,4
rec-1085-org,Alisha,Sanchez,61,Ehupua Pl,Volcano,85043,nv,19560407,27,423 9546446,9096146,5
rec-1213-org,Alisha,Rodrigues,78,Bougainville Loop,Waiahole-Waikane,92728,nv,19990109,32,206 8188611,,0
rec-1204-org,,Oishi,45,Lono Pl,Tiki Gardens,96786,az,19570920,,310 0209333,,6
rec-1700-org,Alisha,Holland,14,Kupaua Pl,Kailua,96746,tx,,21,480 2218579,,5
rec-15-org,Alisha,Ikeda,123,Hudson Cir,Volcano,96734,nv,19260529,35,,,6
rec-271-org,Alisha,Uehara,71,Kilo Moana Pl,Kailua CDP,90292,az,,30,253 1798098,1380615,6
rec-284-org,,Ibarra,3,Ukana St,Captain Cook,85007,,19740202,40,480 6004205,3350555,5
rec-1362-org,Alisha,Chock,28,Pharis Pl,Wheeler AFB,85086,hi,19321116,35,310 6377966,,6
rec-807-org,Tiara,Ikeda,20,Keeaumoku St,Volcano,89191,nv,20120813,22,423 5174344,,1
rec-976-org,Alisha,Obrien,53,Ihiloa Pl,Paia,85230,wa,19870329,28,206 3047441,6372700,9
rec-395-org,Hannah,Ikeda,45,Waialeale St,Volcano,90290,az,19330225,30,480 3736636,,1
rec-294-org,,Burgess,49,Bougainville Loop,Paia,92708,az,19500413,29,206 0897669,,1
rec-291-org,Alisha,Choe,3,Pakohana St,Olinda,85031,nv,20180821,32,206 5655914,,2
rec-2518-org,Alisha,Furtado,11,Wanaka St,Volcano,85279,nv,20110701,24,480 4407734,4623962,9
rec-1820-org,Alisha,Kurihara,33,Kainoa,Hilo,85030,az,20130917,30,,,7
rec-986-org,Alisha,Takeshita,158,Kiapu St,Leilani Estates,96793,az,19781115,35,206 6042560,9775381,8
rec-2634-org,Alisha,Alohi,15,Ala Nioi Pl,Hanapepe,85297,tx,20180406,41,253 1082850,,7
rec-413-org,Roxanne,Takemoto,6,Huelani Dr,Kailua CDP,85216,az,20070522,,602 3059909,,7
rec-1167-org,Codey,Mahi'ai,32,Kaniela Pl,Volcano,85065,hi,19811031,10,213 5062975,6016833,9
rec-465-org,Alisha,Warren,62,Kaauhuhu Rd,Hawi,85253,nv,19621125,26,206 4425824,4553844,3
rec-1651-org,Hannah,Sanchez,70,E Hind Dr,Paia,85043,az,19791028,,,,8
rec-2649-org,Stanton,Takenaka,8,Tampa Dr,Paia,90290,az,19720113,,206 5639831,3283286,8
rec-724-org,Alisha,Shimada,11,Meakanu Pl,Kaumakani,96746,or,19281006,28,602 1232386,,7
rec-2142-org,Alisha,Yamanaka,67,Kekona Pl,Kailua CDP,90290,nv,19560828,,480 2237581,4315362,2
rec-476-org,Alisha,Pham,10,Kamole St,Puako,96747,or,19210819,25,213 9713928,4133380,3
rec-378-org,Alisha,Walsh,11,Kauhana St,Wahiawa,89133,nv,19780925,29,310 5474725,,3
rec-1841-org,Errol,Tomita,17,Kehena Pl,Holualoa,96746,,19471101,,206 0869975,7860315,7
rec-390-org,Alisha,La,44,Bougainville Loop,Puako,90242,nv,19781007,21,480 7505766,6351940,6
rec-1466-org,,Barker,29,Hoomaha Way,Paia,96731,az,19281003,,310 0154749,,8
rec-894-org,Alisha,Chock,11,Mahao'o Pl,Kawela Bay,85075,hi,19790918,39,423 8703597,6356532,5
rec-2464-org,Alisha,La,32,Naupaka Pl,Wailua Homesteads,89137,wa,19601016,27,423 6352372,,8
rec-1730-org,Alisha,Uehara,8,Liliha St,Puako,96797,,20020703,,480 9357242,6749868,4
rec-174-org,Alisha,Liang,19,,Volcano,85079,az,,26,253 5291163,1077757,2
rec-2255-org,Alisha,Turner,12,Anapalau Pl,Waiohinu,89133,,20161231,26,423 3888206,,4
rec-1001-org,Alisha,Oki,15,Tampa Dr,Lawai,90290,az,,28,310 1895309,8831718,0
rec-754-org,Alisha,Manuel,17,Kawaihae Pl,Mokuleia,89133,az,19310630,9,480 3522945,8274780,1
rec-1865-org,Alisha,Hiapo,19,Anapalau Pl,Fern Acres,90290,az,19521107,33,213 3246246,,3
rec-1196-org,Alisha,Yoshikawa,9,Reeves Loop,Volcano,90290,nv,19451214,,480 5014225,4668714,7
rec-786-org,Alisha,Kimoto,2,Silva St,Volcano,90290,wa,20211024,25,423 0999672,2891677,9
rec-2129-org,Alisha,Pham,8,Kipu Pl,Lahaina,90201,wa,19921115,28,213 3877425,,2
rec-1254-org,Alisha,Chock,16,Naupaka Pl,Helemano,85040,az,,34,602 4756176,,2
rec-2984-org,Alisha,Holland,311,Nanimauloa Pl,Volcano,96727,,20190303,34,808 1424876,,9
rec-371-org,Alisha,Hill,19,Anolani St,Makaha,85033,hi,19640715,29,480 6534031,,8
rec-2553-org,Ridge,Austin,34,Sereno St,Kailua CDP,90290,az,19700402,33,253 9178946,3394508,1
rec-2069-org,Alisha,Kawai,15,Naupaka Pl,Launiupoko,85204,az,,,206 3458378,7841065,7
rec-2501-org,Alisha,Bright,124,Ford Island Quarters,Halawa,89124,az,,25,206 7574208,1808310,5
rec-884-org,Lea,Mendoza,1150,Upper St,Volcano,85043,az,,34,808 0186035,,5
rec-2271-org,Alisha,MÄhoe,6,Ukali St,Volcano,96731,hi,20010811,,206 6125249,,5
rec-110-org,Alisha,Ku`u Hoaloha `Oi,6,N Judd St,Kalaeloa,85054,,19811213,26,253 3362416,,5
rec-2350-org,Alisha,Thompson,8,Naupaka Pl,Volcano,85224,wa,,34,,4749852,0
rec-963-org,Ridge,Lum,25,Kipu Pl,Volcano,90290,az,20180308,37,253 0117924,,9
rec-2273-org,Errol,Takemoto,3,Hema Pl,Hawaiian Acres,85075,az,19461025,24,480 9343351,8944137,8
rec-1469-org,Alisha,Payne,22,Kalena Dr,Haliimaile,85256,nv,19731212,37,,1910825,4
rec-2721-org,Alisha,Chock,62,Kalai Wa'a Pl,Volcano,85247,hi,19510605,27,213 9935136,3144355,8
rec-2119-org,Alisha,Bright,679,N Kahiwa Pl,Kapalua,89127,tx,19280411,20,206 1522119,1346931,3
rec-234-org,Alisha,Takeshita,13,Aumoae St,Lawai,85210,hi,19811229,24,,6699392,7
rec-1326-org,Alisha,Rodrigues,7,Ala Pue Pl,Volcano,85237,az,20180118,24,310 4084472,3952019,6
rec-1029-org,Alisha,Richardson,10,Anapalau Pl,Waipio Acres,90290,az,,26,808 7957339,,9
rec-2131-org,Alisha,Yamanaka,40,Monte St,Nanawale Estates,89121,hi,19730526,30,808 9588774,,2
rec-1882-org,Alisha,Ohara,7,Hahaione St,Wahiawa,96746,nv,19360714,31,310 3650294,,3
rec-2015-org,Alisha,La,23,Ookala Rd,Puako,85224,nv,19670923,12,213 6856045,5712480,8
rec-2637-org,Alisha,Hill,39,Alaweo St,Volcano,90290,hi,19310219,,,4420980,4
rec-1750-org,Alisha,Sanchez,38,Makalapa Dr,Honalo,85019,hi,19760515,39,213 5078680,,2
rec-1788-org,Alisha,Eleu,3,Wisser Rd,Volcano,89132,or,20080622,33,310 3360205,,3
rec-2396-org,Alisha,Chock,6,Huehue Ranch Rd,Paauilo,89193,nv,,44,253 3758453,1496780,5
rec-672-org,Alisha,Chock,20,Kipu Pl,Waiohinu,89121,wa,20110820,36,423 8327063,8977074,5
rec-890-org,Alisha,Apo,51,Sheridan St,Makaha,85075,hi,20101128,32,480 2928237,,6
rec-2988-org,Alisha,Klein,8,Kidd St,Kapalua,90290,,19330213,31,423 8017610,,9
rec-2082-org,Alisha,Garrett,204,Malanai Pl,Volcano,96745,nv,19581020,11,,3539422,7
rec-1366-org,Alisha,Honma,2,Naupaka Pl,Kahaluu,90264,az,20080909,,,,1
rec-782-org,Alisha,Ibarra,20,,Volcano,90290,wa,20021011,21,310 6043987,,2
rec-552-org,Alisha,Tanigawa,26,Cleghorn St,Makaha,85260,,19201019,29,310 9218845,4527459,2
rec-2339-org,Alisha,Velasco,11,Melia Pl,Paauilo,89121,hi,19820414,,808 4846513,,1
rec-40-org,Alisha,Holland,93,Moreell Cir,Puako,96746,or,19280729,27,206 3600792,8458850,1
rec-1763-org,Alisha,Hashimoto,8,Iliahi St,Wainiha,85075,wa,19220714,29,213 0774604,2356518,9
rec-1360-org,Ridge,Fujita,4,Apaki St,Waikapu,89133,hi,,35,253 8716369,4610821,4
rec-88-org,Alisha,Barker,10,Ua Dr,Kahaluu,96745,nv,19480529,10,480 5026060,,1
rec-2419-org,Alisha,Chock,40,Ihiloa Pl,Volcano Golf Course,90290,az,19780227,,423 9498645,2525514,4
rec-2425-org,Alisha,Edwards,17,Kaumaka Pl,Kailua CDP,85031,az,19370330,28,602 7818197,8613857,8
rec-2371-org,Morris,Pedro,81,Ala Puumalu Pl,Makaha Valley,90220,az,19870511,23,206 4955746,,3
rec-2921-org,Alisha,Takenaka,10,Donahue Rd,Waiohinu,85075,nv,20200127,29,206 8004352,,1
rec-1098-org,Alisha,La,6,Onaha St,Kealakekua,96768,ny,19301103,28,602 8119957,,3
rec-1402-org,Alisha,Thompson,77,Mahie St,West Loch Estate,85043,hi,20000731,31,310 5357934,1048945,5
rec-1185-org,Alisha,Nakamura,17,Mokunoio Pl,Kalaeloa,85219,or,19350928,,253 1709986,7451654,1
rec-2577-org,Alisha,Burns,826,Portlock Rd,Paia,96701,hi,20060707,35,310 2296028,,5
rec-2032-org,Boston,Scott,4,Amau St,Schofield Barracks,90221,nv,19390628,,206 1809687,,5
rec-1544-org,Alisha,Coelho,414,Koa ikaika,Poipu,85086,az,19670510,19,602 1416294,5522357,7
rec-2000-org,Alisha,Holland,8,Tecoma Pl,Puako,89124,az,19200915,27,808 0559259,,3
rec-1337-org,Alisha,Oki,20,Thatcher Ct,Volcano,90290,hi,19940123,29,808 8558834,4816085,7
rec-2611-org,Sofia,Choe,11,Alaweo St,Fern Forest,96747,az,19491111,22,310 4154891,,1
rec-2311-org,Alisha,Bright,79,Ahuli Pl,Hickam Housing,96753,nv,19870106,28,206 8261689,,3
rec-235-org,Alisha,Weber,166,Poelua Pl,Pakala Village,92703,az,20141114,25,480 2569697,,0
rec-1656-org,Alisha,Kalea,53,Lippia Loop,Kapalua,85234,,19540915,,808 2852660,,8
rec-1155-org,Kalea,Tanigawa,199,Kipu Pl,Mokuleia,96741,nv,19531230,35,602 8508968,2076327,6
rec-107-org,Alisha,Hill,41,E Hind Dr,Leilani Estates,96778,hi,,24,253 5922270,,0
rec-2702-org,Alisha,Uehara,25,Anapalau Pl,Puako,89121,ny,19520407,27,253 8604403,2826915,8
rec-2366-org,Alisha,Oconnor,1793,Ala Lilikoi Pl,Kapalua,85260,hi,19300517,39,253 0954177,9244123,1
rec-1007-org,Alisha,FitzGerald,45,Kipu Pl,Kapaa,85086,az,19680327,,480 7529601,,3
rec-2990-org,Alisha,Chock,530,Anapalau Pl,Volcano,85208,az,19710505,33,,6469726,9
rec-584-org,Hannah,La,8,Palaoa Pl,Volcano,96746,,19431014,26,310 4674941,,5
rec-2818-org,Alisha,La,1162,Kalina Pl,Pearl City,90290,or,19701126,27,423 3261114,5357529,6
rec-1154-org,Seiji,Hayashi,19,Lunalilo Home Rd,Paauilo,85277,hi,19880926,23,808 6012299,,6
rec-350-org,,La,8,Hale-makai,Volcano,89135,nv,19480820,33,602 9546754,,1
rec-1446-org,Alisha,Dawson,18,Kalania Pl,Kapaa,96790,hi,19840904,28,602 8868078,,7
rec-1387-org,,Fontanilla,566,Heiau,Wainaku,96731,nv,20180831,30,808 0189841,3329073,6
rec-149-org,Alisha,Chock,68,Kaumaka Pl,Pakala Village,85227,az,20120217,29,480 9370000,6511469,1
rec-1564-org,Alisha,Holland,6,Ihiloa Pl,Tiki Gardens,96747,nv,19751215,32,602 2133384,,1
rec-1644-org,Alisha,Ikeda,95,Hahaione Pl,Waiohinu,85043,az,19680504,,253 0798885,4418580,6
rec-1713-org,Mike,Shimabuku,,Samoa Pl,Volcano,96746,nv,19840207,20,423 5054702,5804234,3
rec-737-org,Alisha,Chock,15,,Hawaiian Paradise Park,96746,az,19941027,38,310 8683330,4408963,2
rec-2532-org,Alisha,La,115,Peter Buck St,Wainaku,85285,az,19590430,38,480 5258246,,5
rec-1511-org,Ridge,Ikeda,63,Kaauhuhu,Holualoa,85041,hi,19950113,,808 8737425,3845867,2
rec-618-org,Alisha,Ikeda,8,Paine Cir,Volcano,85224,or,19260826,36,423 7912658,,5
rec-759-org,Alisha,Daniels,30,Eleu,Puako,85043,hi,19810814,,213 5189968,6094770,0
rec-42-org,Alisha,Chock,12,Matzie Ln,Hawaiian Acres,85042,az,19901113,24,808 1681712,6490718,9
rec-2620-org,Ridge,Hu,19,Kamehameha Ave,Puhi,85224,hi,,33,206 8341468,,5
rec-1540-org,Alisha,Tasaka,5,Ehupua Pl,Eden Roc,85260,az,19851211,,206 2341027,5923238,8
rec-1797-org,Alisha,Holland,20,Liliha St,Pukalani,85250,hi,19540224,,253 8571787,,6
rec-84-org,Alisha,Lucero,795,Kuahono St,Wainiha,85037,nv,19940710,27,602 5974585,,5
rec-1453-org,Alisha,Chock,19,Herbert St,Volcano,92728,nv,19470426,,423 0176622,,6
rec-118-org,Alisha,Lucero,29,Puowaina Dr,Mililani Mauka,89121,or,19850206,25,310 4775645,7521235,9
rec-1693-org,Alisha,Chock,65,Mokunoio Pl,Pakala Village,89116,nv,19360517,13,808 1666062,9819997,7
rec-1146-org,Alisha,Hirano,276,Uhini Pl,Tiki Gardens,85224,az,20211126,25,310 4328805,,0
rec-311-org,Tsuyako,Holland,13,Kipu Pl,Kapolei,85250,hi,19910205,12,602 4365388,,6
rec-1106-org,Alisha,Yasuda,680,Bougainville Loop,Wailea,96737,,,33,808 5761725,9733940,5
rec-1594-org,Alisha,Chock,159,Pinao St,Pakala Village,96731,or,19500102,29,253 0445126,,4
rec-1450-org,Kristian,Holland,58,Ahana St,Kapalua,96783,,19720628,34,206 0336406,,0
rec-715-org,Alisha,Pedro,33,Mokunoio Pl,Volcano,85224,nv,19530204,25,423 9942162,,7
rec-761-org,Alisha,Chock,114,Puowaina Dr,Olinda,85207,az,19470927,11,602 1538882,,8
rec-1093-org,Alisha,Matsuo,111,Hale-makai,Kealakekua,85034,,20210427,33,310 3870717,7790486,9
rec-729-org,Alisha,La,29,Kipu Pl,Kapolei,85219,nv,19251230,36,423 2240458,,1
rec-1933-org,Rona,Sanchez,3,Wahine Pl,Volcano,89149,,19390617,27,206 9634056,,5
rec-797-org,Ruben,Yogi,22,Kipu Pl,Kaumakani,96778,hi,19650611,46,423 1629393,,3
rec-2387-org,Alisha,Sing,11,Bougainville Loop,Volcano,90290,az,19920828,,423 3172422,2131933,7
rec-65-org,Alisha,Chock,216,14th St,Waialua,85079,hi,19980419,21,253 3116969,8094649,5
rec-453-org,Alisha,Daniels,15,Mokunoio Pl,Halaula,85075,nv,19530408,32,206 7284234,9461280,0
rec-2201-org,Taro,Scott,45,Austin Ln,Volcano,90248,nv,19610415,,253 2310490,9765361,8
rec-2017-org,Alisha,Matsumura,17,Kalopa St,Lanai City,92708,nv,19820508,28,213 7814669,2278866,5
rec-1992-org,Alisha,Chock,34,,Volcano,96715,hi,20030325,7,310 1458988,,9
rec-137-org,Alisha,Bright,93,Anapalau Pl,Volcano,96745,az,20100330,,253 4220359,3805396,9
rec-1291-org,Alisha,Choe,11,Ala Naupaka St,Wailea,85041,or,20160520,,423 7418219,2032092,6
rec-1253-org,Alisha,Chock,4,Mahie St,Kealakekua,85282,wa,19441116,34,808 8175779,2610945,7
rec-1503-org,Alisha,Pascua,198,Kumulaau,Kapalua,85260,wa,20051006,,423 5648082,,8
rec-1995-org,Alisha,Kaya,28,Liliha St,Kalapana,96731,az,19650502,30,253 1895472,8011119,3
rec-2935-org,Alisha,Chock,45,Poha Ln,Makawao,85250,az,19740117,29,310 4886872,,2
rec-1852-org,Alisha,FitzGerald,117,Pineapple Pl,Volcano,96747,nv,20010103,32,253 7705569,,7
rec-1420-org,Alisha,Chock,5,Ikena Cir,Volcano,96710,az,19460502,,253 0372505,,2
rec-483-org,Alisha,Burgess,22,Anapalau Pl,Kailua CDP,85247,,,13,808 1398316,,8
rec-2810-org,Alisha,Agustin,259,Kipu Pl,Kawela Bay,89135,or,20031205,31,253 2054925,3045210,4
rec-1225-org,Alisha,Ohara,148,Kamoamoa Hmstd Rd,Kaumakani,96729,wa,19881127,,602 0984061,3777414,4
rec-2225-org,Alisha,Akahi,19,Kaumaka Pl,Papaikou,85042,nv,19530828,33,423 6952983,,7
rec-2887-org,Alisha,Yasuda,2,Waiohinu Dr,Kalaeloa,85002,az,19480722,31,206 1485957,,6
rec-1202-org,Alisha,Chock,16,Lincoln Ave,Puako,90290,wa,19891102,,602 3789840,5707521,8
rec-106-org,,Chock,250,Thatcher Ct,Waimanalo,,hi,19910803,,253 6575189,,3
